CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,LOC_OF_OCCUR_DESC,Latitude,Longitude
09/07/2011,08:21:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.651631256,-73.95111898
09/06/2011,06:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.693682261,-73.812901841
09/05/2011,21:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.674289108,-73.957245403
09/05/2011,21:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.674289108,-73.957245403
09/05/2011,00:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.656226941,-73.926957416
09/04/2011,22:01:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.6674962,-73.897170279
09/04/2011,18:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.69534791,-73.952558262
09/04/2011,02:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.659930565,-73.924127601
09/03/2011,05:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.686605062,-73.934276224
09/03/2011,00:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.857418359,-73.893706303
09/03/2011,00:25:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.615491223,-74.08165623
09/02/2011,23:46:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671246534,-73.866093853
09/02/2011,18:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.852141187,-73.922375722
09/02/2011,03:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.684863913,-73.758679654
09/02/2011,03:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.684863913,-73.758679654
09/02/2011,01:21:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.664552751,-73.890102711
09/01/2011,15:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.625122514,-74.077975545
08/31/2011,19:18:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.669330406,-73.904337391
08/31/2011,15:21:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.635306643,-73.91559857
08/30/2011,19:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.65622122,-73.914660277
08/29/2011,17:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.66051961,-73.883452174
08/29/2011,01:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.667607989,-73.876846784
08/29/2011,00:08:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.882916751,-73.858112917
08/28/2011,21:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.623140111,-74.082847142
08/27/2011,20:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.65257276,-73.951219199
08/27/2011,01:19:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.654158065,-73.937440043
08/27/2011,00:52:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.846461396,-73.934006243
08/26/2011,08:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.829884885,-73.936761711
08/26/2011,03:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.686208024,-73.931211764
08/23/2011,17:11:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.613448671,-73.967034377
08/23/2011,16:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.836194241,-73.946115551
08/23/2011,16:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.836194241,-73.946115551
08/22/2011,21:11:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.667789106,-73.905871605
08/22/2011,18:21:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.695156986,-73.973376939
08/21/2011,19:23:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.87329181,-73.870376743
08/21/2011,12:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.653240378,-73.952743172
08/21/2011,05:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.831913607,-73.942740297
08/21/2011,03:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.837224942,-73.887291378
08/21/2011,01:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.68621127,-73.908311906
08/20/2011,20:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.802539534,-73.954938035
08/17/2011,23:31:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.627160198,-74.012621057
08/16/2011,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.699763917,-73.917850338
08/15/2011,23:43:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.690068499,-73.93346869
08/14/2011,02:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.837980964,-73.907148669
08/13/2011,21:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.694728158,-73.941826747
08/13/2011,08:16:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.699736754,-73.82845027
08/13/2011,03:24:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.696501571,-73.793870842
08/13/2011,02:32:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.68354911,-73.988492488
08/10/2011,05:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.854952367,-73.901579787
08/09/2011,22:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.830253827,-73.916937623
08/08/2011,23:02:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.802539534,-73.954938035
08/08/2011,22:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.863188458,-73.865479619
08/07/2011,19:09:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.653185393,-73.940698902
08/07/2011,03:08:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.650218372,-73.959978063
08/06/2011,21:29:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.79845524,-73.948082015
08/06/2011,21:29:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.79845524,-73.948082015
08/06/2011,03:43:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.823651491,-73.927210839
08/04/2011,22:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.638984176,-74.171252305
08/04/2011,20:51:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.85077164,-73.891783096
08/04/2011,13:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.816150608,-73.905155987
08/04/2011,00:18:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.8350889,-73.901569419
08/03/2011,00:42:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.865038779,-73.926945001
08/02/2011,18:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.816004512,-73.941319728
08/02/2011,17:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.597787926,-73.783444771
08/02/2011,15:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.667188518,-73.950754322
08/01/2011,21:41:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820082016,-73.921004063
08/01/2011,16:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.794478772,-73.943613991
07/30/2011,23:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.577652942,-73.996876772
07/30/2011,22:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.675769912,-73.915161614
07/30/2011,08:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.889017291,-73.864204905
07/30/2011,03:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.686920451,-73.794372812
07/30/2011,02:22:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.698679722,-73.940066991
07/29/2011,17:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.710335946,-73.949885619
07/28/2011,22:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.903489346,-73.850342019
07/28/2011,02:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.688333102,-73.876195516
07/26/2011,21:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.610754996,-74.157065069
07/26/2011,19:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.849019254,-73.899488521
07/25/2011,19:21:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.67547459,-73.938494376
07/25/2011,15:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.856402407,-73.899368916
07/25/2011,02:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.849035371,-73.933034994
07/24/2011,14:28:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.828629429,-73.867515191
07/23/2011,20:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.658580037,-73.908872494
07/23/2011,12:55:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.68068575,-73.927096477
07/23/2011,03:46:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.669763375,-73.910273908
07/22/2011,00:21:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.68354911,-73.988492488
07/21/2011,21:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.691982732,-73.764755296
07/20/2011,03:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.676962231,-73.920528253
07/17/2011,18:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.599904809,-74.007948948
07/17/2011,02:32:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.626858064,-74.163443377
07/17/2011,01:28:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.609776567,-73.750613393
07/16/2011,19:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.626592645,-73.938323273
07/14/2011,22:27:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.666743881,-73.950794302
07/14/2011,20:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.699324157,-73.831570888
07/14/2011,14:26:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.637104539,-73.88690156
07/13/2011,17:13:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.746253691,-73.822151946
07/13/2011,14:55:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.848941162,-73.918826374
07/12/2011,22:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.655757628,-73.960803675
07/12/2011,08:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.88135822,-73.843596815
07/11/2011,17:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.63926871,-73.977571706
07/10/2011,03:19:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.647122833,-73.96167361
07/08/2011,22:06:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.689680556,-73.786214956
07/08/2011,01:21:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.735867278,-73.991146449
06/28/2011,16:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820986429,-73.892228964
07/06/2011,12:21:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.806617895,-73.936765755
07/05/2011,14:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.859546646,-73.894953728
07/05/2011,01:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.755675739,-73.948039558
07/05/2011,00:17:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820152075,-73.892273671
07/05/2011,00:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.645778217,-74.0114174
07/04/2011,15:34:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.819095837,-73.942852488
07/04/2011,02:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.637826189,-73.927413532
07/03/2011,20:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.822861142,-73.919165302
07/03/2011,17:25:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.80921465,-73.912025766
07/02/2011,17:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.732326694,-73.811732522
07/02/2011,16:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.779866667,-73.958564156
07/02/2011,13:36:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.659560389,-73.913016063
07/02/2011,10:17:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.735783278,-73.810625803
07/02/2011,09:53:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.82506399,-73.877397261
07/02/2011,05:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.841221647,-73.920765728
07/01/2011,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.701171953,-73.739145356
06/30/2011,23:42:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.837500239,-73.925515221
06/30/2011,00:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.878075016,-73.825957883
06/29/2011,22:06:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.677964951,-73.867774837
06/29/2011,18:13:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.71585849,-73.835255466
06/29/2011,02:02:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.644465881,-73.971058523
06/28/2011,12:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.721355481,-73.988146846
06/27/2011,21:39:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.820157183,-73.95311601
06/27/2011,21:08:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.69045141,-73.952969216
06/26/2011,04:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.689218058,-73.79144857
06/26/2011,00:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820672004,-73.824055827
05/15/2011,15:03:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.833942239,-73.920138383
06/25/2011,04:11:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.822985062,-73.859523363
06/24/2011,23:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.823348717,-73.865256652
06/24/2011,04:36:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.885946219,-73.859809844
06/21/2011,22:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.6766785,-73.931769582
06/21/2011,00:32:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.718881687,-73.982205776
06/19/2011,04:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.677907527,-73.910785714
06/18/2011,21:44:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.664191948,-73.926411623
06/18/2011,04:01:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.806451121,-73.912564027
06/18/2011,03:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.670426152,-73.89255515
06/17/2011,19:08:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.889845868,-73.861624465
06/17/2011,04:29:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.691629414,-73.911777035
06/16/2011,20:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.80707632,-73.947847719
06/15/2011,23:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.779387344,-73.844247953
06/14/2011,21:36:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.800671242,-73.94435641
06/12/2011,14:52:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.593708708,-73.78614414
06/12/2011,18:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.673474705,-73.918160305
06/10/2011,15:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.886048791,-73.849712219
06/09/2011,17:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.575085474,-73.961034597
06/09/2011,16:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.66956599,-73.87775879
06/09/2011,07:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.854623892,-73.92895183
06/08/2011,14:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.70531377,-73.750259596
06/06/2011,22:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.657599203,-73.883493317
06/06/2011,19:25:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.696410955,-73.927742834
06/05/2011,23:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.682395545,-73.840079375
06/01/2011,21:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.779462798,-73.944569113
06/01/2011,20:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.672615329,-73.93494972
06/01/2011,14:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.646852277,-73.913331727
05/31/2011,07:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.7110159,-73.749563712
05/30/2011,05:13:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.676828327,-73.934538222
05/30/2011,02:54:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.746133701,-73.882753843
05/29/2011,23:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.849366646,-73.898136153
05/29/2011,23:09:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.812525348,-73.924426892
05/29/2011,05:19:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.594872353,-73.940815501
05/29/2011,05:19:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.594872353,-73.940815501
05/29/2011,01:46:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.686731895,-73.90721144
05/26/2011,19:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.704380559,-73.768653673
05/28/2011,22:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.699421942,-73.923458748
05/28/2011,01:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.685489038,-73.91499781
05/27/2011,23:11:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.604391789,-73.97050689
05/25/2011,21:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.822154446,-73.826057166
05/25/2011,21:18:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.663849009,-73.894822162
05/25/2011,17:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.787829769,-73.969345886
05/24/2011,15:01:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.73948342,-73.979735608
05/24/2011,13:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.778214988,-73.771585405
05/21/2011,04:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.762489904,-73.867769484
05/19/2011,23:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.686212549,-73.950736668
05/19/2011,21:43:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.68687158,-73.757958449
05/18/2011,20:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.663434575,-73.931145136
05/18/2011,17:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.654422016,-73.956234601
05/17/2011,12:32:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.535009425,-74.186311471
05/14/2011,05:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.753943789,-73.859369379
05/14/2011,04:33:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.710275101,-73.942996278
05/13/2011,19:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.807692752,-73.92160757
05/12/2011,13:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.885618814,-73.866081591
05/11/2011,03:11:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.719858974,-73.983222838
05/11/2011,00:29:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.680852825,-73.922355169
05/10/2011,23:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.837971242,-73.915944998
05/10/2011,13:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.744204266,-73.885608229
05/10/2011,03:38:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.682300858,-73.912993613
05/09/2011,18:49:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.846153572,-73.899250688
05/09/2011,14:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.685558818,-73.783769094
05/09/2011,01:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.767453639,-73.836636865
10/30/2010,08:32:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.817279774,-73.906483892
05/06/2011,18:01:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.829487512,-73.899059115
05/05/2011,18:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.698827283,-73.938819047
05/05/2011,17:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.845463868,-73.904792517
05/05/2011,02:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.832550421,-73.864117788
05/04/2011,23:05:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.652000822,-73.963231279
05/04/2011,17:42:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.819431994,-73.845552435
05/03/2011,21:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.660395576,-73.917801502
05/03/2011,20:52:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.856887643,-73.895630311
05/03/2011,11:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.755701989,-73.822707845
05/03/2011,10:17:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.874190655,-73.909115781
05/03/2011,02:38:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.636804421,-74.136697131
05/02/2011,22:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.84770738,-73.938779711
05/02/2011,16:22:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.705347323,-73.941157446
04/30/2011,22:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.652224051,-73.957857785
04/29/2011,23:31:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.681196249,-73.895086844
04/29/2011,20:42:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.706290365,-73.950350331
04/29/2011,13:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.735362521,-73.99619823
04/28/2011,19:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.690505869,-73.959005521
04/28/2011,17:11:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.678238976,-73.909927215
04/27/2011,21:19:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.866815014,-73.901638156
04/27/2011,13:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.659327733,-73.891203408
04/26/2011,16:44:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.866671885,-73.86348405
04/25/2011,22:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.664590312,-73.911365834
04/24/2011,10:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.659560389,-73.913016063
04/24/2011,04:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.677408865,-73.901766088
04/23/2011,19:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.635141912,-73.947895611
04/23/2011,01:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.808513327,-73.921465721
04/23/2011,01:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.848717108,-73.896131091
04/19/2011,16:53:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.84612479,-73.914604605
04/19/2011,13:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.618500558,-73.989123252
04/18/2011,21:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.873440059,-73.904123301
04/18/2011,19:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.805501602,-73.916477255
04/17/2011,23:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.59323001,-73.957232488
04/17/2011,23:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.59323001,-73.957232488
04/17/2011,19:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.658294539,-73.90542006
04/17/2011,14:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.856569584,-73.902271463
04/16/2011,03:42:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.693529262,-73.923970366
04/14/2011,10:22:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.837523663,-73.85495359
04/12/2011,17:53:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.852992917,-73.905179363
04/12/2011,16:52:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.806983418,-73.937635961
04/12/2011,14:06:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.60500232,-74.14196918
04/11/2011,05:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.644449939,-74.009219069
04/11/2011,02:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.699682964,-73.780614528
04/10/2011,17:36:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.704381569,-73.783275238
04/10/2011,02:04:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.719667058,-73.984777725
04/08/2011,00:43:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.811946866,-73.906592535
04/07/2011,19:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.863507284,-73.904466615
04/07/2011,19:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.863507284,-73.904466615
04/06/2011,15:13:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.69426487,-73.932808185
04/06/2011,15:13:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.69426487,-73.932808185
